No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
21926,2015,8,31,13,24.0,24.0,2.0,25.0,700.0,74.0,20.0,1008.9,18.0,4.0,NNW,0.7,Aotizhongxin
21927,2015,8,31,14,18.0,21.0,2.0,28.0,700.0,94.0,20.9,1008.6,18.8,0.4,NW,0.7,Aotizhongxin
21928,2015,8,31,15,18.0,18.0,2.0,21.0,700.0,113.0,21.6,1008.1,18.8,0.0,W,0.7,Aotizhongxin
21929,2015,8,31,16,21.0,32.0,2.0,32.0,700.0,92.0,22.4,1008.2,18.2,0.0,E,1.0,Aotizhongxin
21930,2015,8,31,17,20.0,20.0,2.0,26.0,800.0,102.0,22.2,1008.1,17.6,0.0,ESE,0.8,Aotizhongxin
21931,2015,8,31,18,25.0,25.0,2.0,28.0,1100.0,105.0,22.0,1008.3,19.4,0.0,SSE,0.7,Aotizhongxin
21932,2015,8,31,19,25.0,31.0,2.0,29.0,1200.0,103.0,21.0,1008.4,18.9,0.1,E,1.6,Aotizhongxin
21933,2015,8,31,20,27.0,38.0,2.0,31.0,900.0,83.0,19.9,1008.8,18.0,0.3,NE,0.9,Aotizhongxin
21934,2015,8,31,21,33.0,50.0,2.0,48.0,1100.0,58.0,19.8,1009.5,18.3,0.1,E,3.5,Aotizhongxin
21935,2015,8,31,22,14.0,16.0,2.0,23.0,700.0,77.0,18.9,1009.3,17.9,2.5,NE,1.7,Aotizhongxin
21936,2015,8,31,23,8.0,9.0,2.0,17.0,600.0,82.0,18.7,1009.3,17.9,1.4,NE,1.5,Aotizhongxin
21937,2015,9,1,0,10.0,10.0,2.0,18.0,600.0,76.0,18.6,1009.2,17.6,0.9,N,1.9,Aotizhongxin
21938,2015,9,1,1,9.0,9.0,2.0,14.0,600.0,78.0,18.9,1009.0,17.9,0.6,N,1.7,Aotizhongxin
21939,2015,9,1,2,11.0,11.0,2.0,14.0,600.0,75.0,18.8,1008.8,17.8,0.7,N,1.9,Aotizhongxin
21940,2015,9,1,3,12.0,14.0,2.0,12.0,600.0,64.0,18.8,1008.8,17.6,0.3,NNE,1.3,Aotizhongxin
21941,2015,9,1,4,15.0,15.0,2.0,15.0,600.0,57.0,18.8,1008.4,17.8,0.5,NNE,2.0,Aotizhongxin
21942,2015,9,1,5,12.0,12.0,2.0,15.0,600.0,55.0,18.5,1008.1,17.7,0.3,N,2.2,Aotizhongxin
21943,2015,9,1,6,16.0,16.0,2.0,23.0,600.0,36.0,18.5,1008.2,17.5,0.2,N,2.3,Aotizhongxin
21944,2015,9,1,7,11.0,11.0,2.0,20.0,500.0,45.0,18.8,1008.4,17.5,0.6,NW,1.6,Aotizhongxin
21945,2015,9,1,8,8.0,8.0,2.0,28.0,600.0,42.0,19.3,1008.7,17.3,0.2,NW,1.6,Aotizhongxin
21946,2015,9,1,9,8.0,9.0,2.0,35.0,700.0,44.0,19.4,1009.1,18.4,0.8,ENE,1.1,Aotizhongxin
21947,2015,9,1,10,8.0,17.0,2.0,35.0,800.0,44.0,20.3,1009.2,17.5,0.0,NNE,2.5,Aotizhongxin
21948,2015,9,1,11,11.0,16.0,2.0,26.0,700.0,53.0,21.5,1009.3,17.9,0.0,NNE,2.6,Aotizhongxin
21949,2015,9,1,12,9.0,9.0,2.0,22.0,600.0,55.0,21.7,1009.5,17.5,0.0,NE,2.6,Aotizhongxin
21950,2015,9,1,13,10.0,10.0,2.0,14.0,500.0,63.0,22.0,1009.3,17.1,0.0,NE,3.1,Aotizhongxin
21951,2015,9,1,14,6.0,6.0,2.0,14.0,500.0,64.0,21.6,1009.0,18.0,0.1,NNE,1.4,Aotizhongxin
21952,2015,9,1,15,5.0,7.0,2.0,13.0,400.0,65.0,22.9,1008.5,17.6,0.0,NNE,1.4,Aotizhongxin
21953,2015,9,1,16,7.0,9.0,2.0,11.0,400.0,70.0,23.5,1008.4,17.7,0.0,N,1.5,Aotizhongxin
21954,2015,9,1,17,7.0,8.0,2.0,13.0,500.0,70.0,23.9,1008.3,17.2,0.0,NNE,1.7,Aotizhongxin
21955,2015,9,1,18,7.0,8.0,2.0,15.0,500.0,68.0,24.1,1008.3,17.1,0.0,N,1.7,Aotizhongxin
21956,2015,9,1,19,8.0,11.0,2.0,24.0,500.0,55.0,23.3,1008.2,17.3,0.0,NNE,1.1,Aotizhongxin
21957,2015,9,1,20,10.0,24.0,2.0,31.0,600.0,45.0,21.7,1008.8,18.7,0.0,NE,0.6,Aotizhongxin
21958,2015,9,1,21,16.0,29.0,2.0,42.0,800.0,29.0,20.4,1009.0,18.7,0.0,NE,0.1,Aotizhongxin
21959,2015,9,1,22,18.0,30.0,2.0,55.0,800.0,10.0,20.5,1009.0,18.8,0.0,NE,0.7,Aotizhongxin
21960,2015,9,1,23,15.0,20.0,2.0,46.0,600.0,15.0,21.9,1009.2,17.3,0.0,NW,1.3,Aotizhongxin
21961,2015,9,2,0,10.0,24.0,2.0,38.0,600.0,18.0,20.7,1009.2,18.1,0.0,W,0.9,Aotizhongxin
21962,2015,9,2,1,18.0,21.0,2.0,35.0,600.0,19.0,20.2,1009.4,17.2,0.0,ENE,1.4,Aotizhongxin
21963,2015,9,2,2,10.0,10.0,2.0,27.0,500.0,29.0,20.5,1009.4,16.9,0.0,NE,0.9,Aotizhongxin
21964,2015,9,2,3,11.0,11.0,2.0,17.0,400.0,43.0,19.9,1009.4,16.9,0.0,N,0.8,Aotizhongxin
21965,2015,9,2,4,11.0,13.0,2.0,19.0,400.0,44.30136198934222,21.1,1009.5,16.9,0.0,N,1.5,Aotizhongxin
21966,2015,9,2,5,10.0,10.0,2.0,18.0,400.0,38.0,20.5,1009.5,16.5,0.0,N,1.1,Aotizhongxin
21967,2015,9,2,6,8.0,13.0,2.0,22.0,500.0,31.0,20.3,1009.6,16.5,0.0,NNW,1.4,Aotizhongxin
21968,2015,9,2,7,12.0,12.0,2.0,31.0,500.0,22.0,21.1,1010.0,16.3,0.0,N,1.5,Aotizhongxin
21969,2015,9,2,8,10.0,21.0,2.0,24.0,500.0,29.0,22.3,1010.1,16.6,0.0,NNE,1.6,Aotizhongxin
21970,2015,9,2,9,14.0,24.0,2.0,24.0,600.0,35.0,24.0,1010.1,16.8,0.0,NNW,1.3,Aotizhongxin
21971,2015,9,2,10,11.0,13.0,2.0,15.0,500.0,59.0,26.4,1010.0,16.6,0.0,NNE,2.6,Aotizhongxin
21972,2015,9,2,11,7.0,8.0,2.0,8.0,400.0,78.0,27.5,1009.6,16.5,0.0,N,2.9,Aotizhongxin
21973,2015,9,2,12,5.0,7.0,2.0,6.0,300.0,84.0,28.6,1009.0,15.2,0.0,NNE,2.9,Aotizhongxin
21974,2015,9,2,13,6.0,6.0,2.0,7.0,300.0,87.0,29.4,1008.7,15.1,0.0,NE,2.6,Aotizhongxin
21975,2015,9,2,14,5.0,7.0,2.0,7.0,300.0,92.0,29.7,1008.2,15.0,0.0,ENE,2.8,Aotizhongxin
21976,2015,9,2,15,5.0,5.0,2.0,9.0,300.0,93.0,30.5,1007.8,14.6,0.0,NNE,2.6,Aotizhongxin
21977,2015,9,2,16,6.0,6.0,2.0,10.0,400.0,95.0,30.6,1007.3,14.7,0.0,NE,2.0,Aotizhongxin
21978,2015,9,2,17,5.0,5.0,2.0,12.0,300.0,93.0,30.2,1007.1,15.5,0.0,ESE,1.6,Aotizhongxin
21979,2015,9,2,18,6.0,8.0,2.0,15.0,300.0,94.0,29.9,1007.1,17.4,0.0,ESE,1.0,Aotizhongxin
21980,2015,9,2,19,6.0,17.0,2.0,36.0,400.0,72.0,26.2,1007.4,18.6,0.0,SE,0.9,Aotizhongxin
21981,2015,9,2,20,13.0,41.0,2.0,63.0,600.0,37.0,25.6,1008.0,17.8,0.0,SW,1.1,Aotizhongxin
21982,2015,9,2,21,14.0,40.0,2.0,54.0,600.0,44.0,25.3,1008.5,17.0,0.0,WSW,0.8,Aotizhongxin
21983,2015,9,2,22,16.0,30.0,2.0,50.0,600.0,44.0,22.8,1008.6,18.6,0.0,SW,0.2,Aotizhongxin
21984,2015,9,2,23,12.0,32.0,2.0,56.0,600.0,36.0,21.6,1008.8,18.4,0.0,SW,0.2,Aotizhongxin
21985,2015,9,3,0,16.0,41.0,2.0,68.0,700.0,20.0,20.7,1009.1,18.6,0.0,E,0.7,Aotizhongxin
21986,2015,9,3,1,14.0,47.0,2.0,48.0,700.0,16.0,20.3,1009.4,18.6,0.0,ENE,0.4,Aotizhongxin
21987,2015,9,3,2,21.0,48.0,2.0,42.0,700.0,13.0,21.1,1009.5,18.5,0.0,NNE,1.2,Aotizhongxin
21988,2015,9,3,3,14.0,14.0,2.0,23.0,400.0,29.0,20.0,1009.6,18.5,0.0,NE,0.4,Aotizhongxin
21989,2015,9,3,4,9.0,9.0,2.0,19.0,400.0,31.0,20.9,1009.7,17.3,0.0,NNE,1.2,Aotizhongxin
21990,2015,9,3,5,11.0,13.0,2.0,19.0,400.0,32.0,21.1,1010.0,16.9,0.0,NNE,1.0,Aotizhongxin
21991,2015,9,3,6,11.0,19.0,2.0,28.0,400.0,21.0,20.5,1010.5,17.1,0.0,NE,0.7,Aotizhongxin
21992,2015,9,3,7,10.0,16.0,2.0,30.0,500.0,22.0,22.7,1011.1,16.9,0.0,NE,1.6,Aotizhongxin
21993,2015,9,3,8,7.0,20.0,2.0,21.0,400.0,30.0,23.7,1011.4,17.2,0.0,NNE,1.9,Aotizhongxin
21994,2015,9,3,9,8.0,17.0,2.0,17.0,400.0,45.0,25.9,1011.4,17.5,0.0,NE,1.8,Aotizhongxin
21995,2015,9,3,10,9.0,19.0,2.0,16.0,400.0,62.0,27.1,1011.3,16.4,0.0,N,2.3,Aotizhongxin
21996,2015,9,3,11,12.0,12.0,2.0,9.0,400.0,86.0,28.5,1011.0,16.1,0.0,E,1.8,Aotizhongxin
21997,2015,9,3,12,9.0,11.0,2.0,8.0,400.0,97.0,29.7,1010.4,15.4,0.0,NE,1.3,Aotizhongxin
21998,2015,9,3,13,11.0,16.0,2.0,10.0,400.0,117.0,30.3,1009.8,15.6,0.0,E,2.1,Aotizhongxin
21999,2015,9,3,14,14.0,17.0,2.0,11.0,400.0,135.0,31.0,1009.1,16.6,0.0,SSE,1.7,Aotizhongxin
22000,2015,9,3,15,13.0,21.0,2.0,13.0,400.0,154.0,31.0,1008.7,15.4,0.0,SE,1.5,Aotizhongxin
22001,2015,9,3,16,14.0,29.0,2.0,13.0,400.0,163.0,31.1,1008.4,15.9,0.0,SE,1.8,Aotizhongxin
22002,2015,9,3,17,17.0,25.0,2.0,15.0,400.0,160.0,30.8,1008.1,16.0,0.0,SSW,2.1,Aotizhongxin
22003,2015,9,3,18,14.0,32.0,2.0,15.0,400.0,142.0,29.7,1008.3,16.8,0.0,SSW,1.7,Aotizhongxin
22004,2015,9,3,19,13.0,36.0,2.0,16.0,400.0,129.0,28.7,1008.6,16.9,0.0,S,1.7,Aotizhongxin
22005,2015,9,3,20,19.0,43.0,2.0,24.0,600.0,130.0,27.4,1009.0,17.8,0.0,SSE,1.4,Aotizhongxin
22006,2015,9,3,21,23.0,58.0,2.0,33.0,700.0,110.0,26.3,1009.6,19.4,0.0,SSE,1.8,Aotizhongxin
22007,2015,9,3,22,21.0,52.0,2.0,32.0,600.0,95.0,25.6,1009.6,19.0,0.0,SSE,2.0,Aotizhongxin
22008,2015,9,3,23,30.0,72.0,2.0,32.0,900.0,98.0,25.0,1009.8,19.1,0.0,S,2.1,Aotizhongxin
22009,2015,9,4,0,38.0,74.0,2.0,25.0,1100.0,109.0,24.2,1009.8,19.5,0.0,SSE,1.7,Aotizhongxin
22010,2015,9,4,1,47.0,74.0,2.0,27.0,1200.0,98.0,23.0,1009.9,20.0,0.0,E,1.8,Aotizhongxin
22011,2015,9,4,2,55.0,74.0,2.0,25.0,1300.0,93.0,22.2,1009.6,19.6,0.0,E,1.6,Aotizhongxin
22012,2015,9,4,3,60.0,70.0,2.0,22.0,1300.0,89.0,21.4,1009.8,19.3,0.0,ENE,1.3,Aotizhongxin
22013,2015,9,4,4,67.0,67.0,2.0,25.0,1200.0,75.38156276686385,21.3,1009.6,19.4,0.0,NE,1.2,Aotizhongxin
22014,2015,9,4,5,72.0,72.0,2.0,25.0,1300.0,62.0,21.2,1009.6,19.1,0.0,NE,1.0,Aotizhongxin
22015,2015,9,4,6,70.0,70.0,2.0,25.0,1200.0,58.0,21.3,1009.7,18.9,0.0,ENE,1.1,Aotizhongxin
22016,2015,9,4,7,58.0,58.0,2.0,30.0,1000.0,52.0,21.7,1009.8,18.7,0.0,E,1.1,Aotizhongxin
22017,2015,9,4,8,57.0,57.0,3.0,30.0,1200.0,52.0,22.4,1009.8,18.6,0.0,E,1.7,Aotizhongxin
22018,2015,9,4,9,59.0,67.0,4.0,33.0,1600.0,50.0,22.8,1009.8,19.2,0.0,E,1.2,Aotizhongxin
22019,2015,9,4,10,66.0,71.0,6.0,44.0,2500.0,41.0,23.3,1009.6,19.5,0.0,ESE,1.0,Aotizhongxin
22020,2015,9,4,11,71.0,87.0,7.0,44.0,3000.0,53.0,23.4,1008.8,20.0,0.0,E,1.4,Aotizhongxin
22021,2015,9,4,12,79.0,90.0,6.0,44.0,3000.0,60.0,23.3,1008.2,19.5,0.0,E,2.7,Aotizhongxin
22022,2015,9,4,13,79.0,83.0,7.0,48.0,800.0,57.0,22.0,1007.6,19.5,0.8,E,2.3,Aotizhongxin
22023,2015,9,4,14,66.0,67.0,5.0,48.0,800.0,50.0,21.2,1007.1,20.2,2.8,ESE,1.7,Aotizhongxin
22024,2015,9,4,15,53.0,53.0,2.0,46.0,800.0,52.0,20.9,1007.2,19.2,0.3,ESE,2.3,Aotizhongxin
22025,2015,9,4,16,46.0,46.0,2.0,44.0,2900.0,60.0,20.2,1006.9,19.4,1.6,E,3.5,Aotizhongxin
22026,2015,9,4,17,34.0,34.0,2.0,36.0,2400.0,76.0,19.8,1007.6,19.3,13.4,W,2.0,Aotizhongxin
22027,2015,9,4,18,19.0,19.0,2.0,25.0,1000.0,109.0,19.6,1007.4,18.9,6.3,ESE,2.0,Aotizhongxin
22028,2015,9,4,19,35.0,35.0,2.0,40.0,2000.0,75.0,19.4,1007.2,18.9,0.9,E,1.8,Aotizhongxin
22029,2015,9,4,20,41.0,41.0,2.0,33.0,2000.0,74.0,19.4,1007.8,18.7,1.5,ESE,2.6,Aotizhongxin
22030,2015,9,4,21,41.0,41.0,2.0,38.0,1800.0,68.0,19.5,1008.0,18.8,1.2,ESE,2.9,Aotizhongxin
22031,2015,9,4,22,37.0,37.0,2.0,30.0,1600.0,73.0,19.2,1007.7,18.4,1.8,SE,3.0,Aotizhongxin
22032,2015,9,4,23,24.0,24.0,2.0,15.0,1000.0,105.0,18.8,1007.2,18.1,1.6,ESE,2.8,Aotizhongxin
22033,2015,9,5,0,17.0,17.0,2.0,18.0,900.0,93.0,18.6,1006.8,18.1,3.2,ESE,2.7,Aotizhongxin
22034,2015,9,5,1,14.0,14.0,2.0,16.0,800.0,92.0,18.3,1006.3,17.7,1.6,ESE,2.8,Aotizhongxin
22035,2015,9,5,2,19.0,19.0,2.0,13.0,600.0,103.0,18.4,1005.9,17.4,0.5,ESE,2.0,Aotizhongxin
22036,2015,9,5,3,23.0,23.0,2.0,12.0,600.0,99.0,17.9,1005.7,16.9,1.0,ESE,2.3,Aotizhongxin
22037,2015,9,5,4,28.0,28.0,2.0,11.0,500.0,103.0,17.8,1005.3,17.3,1.4,E,2.2,Aotizhongxin
22038,2015,9,5,5,23.0,23.0,2.0,11.0,500.0,97.0,17.8,1005.1,17.2,0.3,E,2.5,Aotizhongxin
22039,2015,9,5,6,21.0,21.0,2.0,12.0,600.0,100.0,17.9,1005.4,17.6,4.1,ESE,2.1,Aotizhongxin
22040,2015,9,5,7,22.0,22.0,2.0,17.0,800.0,92.0,17.7,1005.8,17.4,3.4,ESE,2.6,Aotizhongxin
22041,2015,9,5,8,15.0,15.0,2.0,24.0,700.0,89.0,17.7,1005.9,17.4,2.6,ESE,2.1,Aotizhongxin
22042,2015,9,5,9,11.0,11.0,2.0,28.0,700.0,89.0,17.8,1006.2,17.5,2.3,ESE,2.2,Aotizhongxin
22043,2015,9,5,10,14.0,14.0,2.0,28.0,900.0,84.0,17.9,1006.6,17.1,0.5,E,2.6,Aotizhongxin
22044,2015,9,5,11,26.0,26.0,2.0,29.0,1200.0,79.0,18.1,1006.7,16.9,0.1,ENE,1.5,Aotizhongxin
22045,2015,9,5,12,27.0,27.0,2.0,39.0,1000.0,66.0,17.7,1006.8,16.4,0.0,E,2.2,Aotizhongxin
22046,2015,9,5,13,22.0,22.0,2.0,28.0,800.0,88.0,17.5,1006.7,14.9,0.0,ESE,2.6,Aotizhongxin
22047,2015,9,5,14,18.0,18.0,2.0,22.0,700.0,96.0,18.0,1007.1,14.9,0.0,SSW,0.9,Aotizhongxin
22048,2015,9,5,15,19.0,19.0,2.0,26.0,600.0,95.0,17.6,1007.1,14.5,0.1,ESE,2.1,Aotizhongxin
22049,2015,9,5,16,20.0,20.0,2.0,33.0,700.0,89.0,18.6,1006.9,15.1,0.0,WNW,1.1,Aotizhongxin
22050,2015,9,5,17,16.0,16.0,2.0,34.0,700.0,85.0,17.9,1007.4,15.9,0.0,NW,2.1,Aotizhongxin
22051,2015,9,5,18,15.0,15.0,2.0,37.0,700.0,82.0,17.9,1007.6,15.3,0.0,WNW,2.0,Aotizhongxin
22052,2015,9,5,19,17.0,17.0,2.0,35.0,700.0,80.0,17.7,1008.0,15.7,0.1,WNW,1.6,Aotizhongxin
22053,2015,9,5,20,19.0,23.0,2.0,40.0,700.0,64.0,17.6,1008.7,15.8,0.1,WNW,1.2,Aotizhongxin
22054,2015,9,5,21,21.0,25.0,2.0,48.0,700.0,49.0,17.9,1008.8,15.5,0.0,NW,1.4,Aotizhongxin
22055,2015,9,5,22,25.0,25.0,2.0,64.0,800.0,32.0,18.4,1008.4,14.9,0.0,WNW,2.8,Aotizhongxin
22056,2015,9,5,23,22.0,22.0,2.0,64.0,700.0,29.0,18.7,1008.4,14.6,0.0,NNW,1.1,Aotizhongxin
22057,2015,9,6,0,18.0,18.0,2.0,44.0,600.0,50.0,18.9,1008.4,14.4,0.0,NW,2.0,Aotizhongxin
22058,2015,9,6,1,14.0,14.0,2.0,32.0,600.0,61.0,18.8,1008.5,14.7,0.0,NNW,1.6,Aotizhongxin
22059,2015,9,6,2,11.0,11.0,2.0,32.0,400.0,60.0,18.1,1008.5,15.0,0.0,NE,0.8,Aotizhongxin
22060,2015,9,6,3,13.0,15.0,2.0,32.0,400.0,54.0,18.2,1008.7,14.9,0.0,NNE,1.0,Aotizhongxin
22061,2015,9,6,4,13.0,13.0,2.0,26.0,400.0,58.22447236957552,17.7,1008.9,15.3,0.0,NE,1.0,Aotizhongxin
22062,2015,9,6,5,13.0,13.0,2.0,25.0,400.0,58.0,17.9,1009.0,15.5,0.0,NNE,0.7,Aotizhongxin
22063,2015,9,6,6,12.0,14.0,2.0,38.0,500.0,40.0,17.3,1009.5,15.6,0.0,ENE,1.0,Aotizhongxin
22064,2015,9,6,7,13.0,25.0,2.0,47.0,500.0,27.0,18.6,1010.0,15.8,0.0,NNW,0.6,Aotizhongxin
22065,2015,9,6,8,15.0,30.0,2.0,45.0,600.0,26.0,20.2,1010.4,16.2,0.0,NNW,1.1,Aotizhongxin
22066,2015,9,6,9,15.0,21.0,2.0,26.0,600.0,46.0,22.7,1010.6,16.0,0.0,NNE,2.0,Aotizhongxin
22067,2015,9,6,10,16.0,27.0,2.0,23.0,500.0,59.0,23.7,1010.8,16.2,0.0,NNE,1.7,Aotizhongxin
22068,2015,9,6,11,16.0,25.0,2.0,21.0,500.0,78.0,24.6,1010.3,15.2,0.0,NE,1.4,Aotizhongxin
22069,2015,9,6,12,15.0,28.0,2.0,19.0,600.0,99.0,25.9,1009.7,14.7,0.0,WSW,1.7,Aotizhongxin
22070,2015,9,6,13,17.0,23.0,2.0,22.0,600.0,111.0,26.2,1009.3,14.0,0.0,WSW,2.5,Aotizhongxin
22071,2015,9,6,14,18.0,19.0,2.0,16.0,500.0,129.0,26.9,1008.9,13.6,0.0,NW,2.1,Aotizhongxin
22072,2015,9,6,15,15.0,15.0,2.0,15.0,400.0,133.0,27.4,1008.4,13.0,0.0,WSW,2.2,Aotizhongxin
22073,2015,9,6,16,14.0,19.0,2.0,20.0,400.0,134.0,27.6,1007.9,11.6,0.0,WSW,1.9,Aotizhongxin
22074,2015,9,6,17,12.0,18.0,2.0,22.0,400.0,128.0,27.8,1007.9,11.8,0.0,WSW,1.2,Aotizhongxin
22075,2015,9,6,18,17.0,28.0,2.0,30.0,500.0,125.0,26.7,1007.8,12.7,0.0,WSW,1.3,Aotizhongxin
22076,2015,9,6,19,17.0,44.0,2.0,48.0,500.0,112.0,24.7,1007.8,13.3,0.0,W,1.5,Aotizhongxin
22077,2015,9,6,20,23.0,65.0,2.0,69.0,700.0,88.0,23.5,1008.3,14.8,0.0,WSW,1.5,Aotizhongxin
22078,2015,9,6,21,29.0,67.0,2.0,81.0,800.0,67.0,23.2,1008.7,13.9,0.0,WSW,1.8,Aotizhongxin
22079,2015,9,6,22,26.0,68.0,2.0,92.0,900.0,43.0,22.5,1008.8,14.9,0.0,WSW,1.4,Aotizhongxin
22080,2015,9,6,23,28.0,75.0,2.0,107.0,900.0,17.0,20.6,1008.5,15.6,0.0,W,1.0,Aotizhongxin
22081,2015,9,7,0,30.0,72.0,2.0,103.0,900.0,9.0,19.2,1008.6,16.6,0.0,W,1.1,Aotizhongxin
22082,2015,9,7,1,31.0,68.0,2.0,102.0,1000.0,2.0,18.1,1009.0,16.6,0.0,ESE,0.4,Aotizhongxin
22083,2015,9,7,2,29.0,54.0,2.0,85.0,800.0,2.0,17.4,1008.8,16.3,0.0,ESE,0.8,Aotizhongxin
22084,2015,9,7,3,27.0,47.0,2.0,77.0,800.0,2.0,17.0,1008.9,16.0,0.0,E,0.7,Aotizhongxin
22085,2015,9,7,4,24.0,35.0,2.0,74.0,600.0,2.0,16.5,1009.3,15.9,0.0,ENE,0.4,Aotizhongxin
22086,2015,9,7,5,28.0,46.0,2.0,62.0,600.0,8.0,16.7,1009.6,16.2,0.0,NE,0.8,Aotizhongxin
22087,2015,9,7,6,21.0,26.0,2.0,42.0,400.0,20.0,16.4,1009.8,15.8,0.0,E,0.8,Aotizhongxin
22088,2015,9,7,7,20.0,33.0,2.0,41.0,500.0,21.0,18.7,1010.3,15.9,0.0,ENE,1.1,Aotizhongxin
22089,2015,9,7,8,20.0,37.0,2.0,46.0,600.0,22.0,20.7,1010.3,15.9,0.0,NE,1.3,Aotizhongxin
22090,2015,9,7,9,22.0,42.0,2.0,50.0,700.0,28.0,22.4,1010.3,15.0,0.0,NNE,2.0,Aotizhongxin
22091,2015,9,7,10,17.0,39.0,2.0,48.0,700.0,41.0,24.4,1010.1,16.4,0.0,ESE,0.7,Aotizhongxin
22092,2015,9,7,11,21.0,44.0,2.0,47.0,700.0,58.0,25.9,1009.6,15.3,0.0,W,1.0,Aotizhongxin
22093,2015,9,7,12,20.0,23.0,2.0,34.0,700.0,95.0,27.2,1008.8,15.6,0.0,SSE,1.9,Aotizhongxin
22094,2015,9,7,13,22.0,29.0,2.0,34.0,700.0,118.0,27.7,1008.4,14.7,0.0,WSW,1.9,Aotizhongxin
22095,2015,9,7,14,21.0,32.0,2.0,25.0,600.0,144.0,28.5,1008.4,14.0,0.0,WNW,1.8,Aotizhongxin
22096,2015,9,7,15,21.0,46.0,2.0,23.0,500.0,173.0,28.7,1008.1,14.9,0.0,WSW,2.3,Aotizhongxin
22097,2015,9,7,16,24.0,32.0,2.0,20.0,500.0,177.0,28.7,1007.9,13.8,0.0,S,1.8,Aotizhongxin
22098,2015,9,7,17,17.0,32.0,2.0,22.0,500.0,161.0,28.0,1008.1,14.3,0.0,S,2.3,Aotizhongxin
22099,2015,9,7,18,18.0,44.0,2.0,30.0,500.0,145.0,26.9,1008.1,14.6,0.0,SSW,3.1,Aotizhongxin
22100,2015,9,7,19,22.0,55.0,2.0,35.0,700.0,140.0,25.8,1008.3,14.6,0.0,SSW,2.3,Aotizhongxin
22101,2015,9,7,20,26.0,63.0,2.0,41.0,700.0,141.0,25.3,1009.2,12.8,0.0,SW,2.2,Aotizhongxin
22102,2015,9,7,21,30.0,60.0,3.0,45.0,800.0,121.0,24.3,1009.7,12.9,0.0,S,1.3,Aotizhongxin
22103,2015,9,7,22,26.0,65.0,3.0,50.0,700.0,110.0,24.1,1009.8,13.3,0.0,SSW,1.4,Aotizhongxin
22104,2015,9,7,23,34.0,75.0,5.0,55.0,800.0,100.0,23.1,1009.8,14.1,0.0,SSW,0.9,Aotizhongxin
22105,2015,9,8,0,40.0,85.0,5.0,56.0,800.0,97.0,20.4,1009.8,15.4,0.0,SSE,0.7,Aotizhongxin
22106,2015,9,8,1,48.0,115.0,6.0,65.0,900.0,78.0,19.1,1009.9,16.1,0.0,SSE,0.4,Aotizhongxin
22107,2015,9,8,2,53.0,124.0,3.0,84.0,900.0,46.0,18.3,1009.9,16.1,0.0,SW,0.2,Aotizhongxin
22108,2015,9,8,3,58.0,214.0,2.0,107.0,900.0,9.0,17.5,1009.9,16.0,0.0,ESE,0.9,Aotizhongxin
22109,2015,9,8,4,52.0,112.0,2.0,97.0,1000.0,-1.4642959792937544,17.1,1010.1,16.0,0.0,SW,0.1,Aotizhongxin
22110,2015,9,8,5,54.0,93.0,2.0,111.0,1200.0,2.0,16.9,1010.4,15.8,0.0,NE,0.8,Aotizhongxin
22111,2015,9,8,6,60.0,91.0,2.0,108.0,1200.0,2.0,16.7,1010.9,16.1,0.0,NNE,1.1,Aotizhongxin
22112,2015,9,8,7,59.0,106.0,2.0,96.0,1200.0,2.0,18.6,1011.4,16.7,0.0,NE,1.1,Aotizhongxin
22113,2015,9,8,8,63.0,85.0,2.0,89.0,1100.0,9.0,20.5,1011.3,16.7,0.0,ENE,1.1,Aotizhongxin
22114,2015,9,8,9,65.0,95.0,2.0,80.0,1100.0,28.0,22.2,1011.2,17.1,0.0,ENE,1.7,Aotizhongxin
22115,2015,9,8,10,71.0,106.0,2.0,83.0,1100.0,48.0,23.9,1011.5,17.4,0.0,ENE,1.1,Aotizhongxin
22116,2015,9,8,11,76.0,84.0,5.0,84.0,1100.0,86.0,25.8,1011.0,16.4,0.0,S,1.7,Aotizhongxin
22117,2015,9,8,12,59.0,59.0,15.0,67.0,1000.0,136.0,26.7,1010.8,12.7,0.0,WSW,3.7,Aotizhongxin
22118,2015,9,8,13,35.0,41.0,12.0,28.0,600.0,179.0,26.2,1010.4,11.9,0.0,WSW,2.6,Aotizhongxin
22119,2015,9,8,14,30.0,43.0,7.0,21.0,600.0,185.0,27.4,1010.3,11.4,0.0,SSW,2.0,Aotizhongxin
22120,2015,9,8,15,30.0,41.0,7.0,24.0,600.0,182.0,26.2,1010.2,11.1,0.0,SSW,2.3,Aotizhongxin
22121,2015,9,8,16,30.0,59.0,7.0,31.0,600.0,181.0,25.8,1010.1,11.5,0.0,SW,2.1,Aotizhongxin
22122,2015,9,8,17,39.0,78.0,9.0,41.0,700.0,183.0,25.4,1010.2,12.3,0.0,S,1.4,Aotizhongxin
22123,2015,9,8,18,46.0,98.0,10.0,50.0,800.0,181.0,25.0,1010.6,13.5,0.0,SSE,0.9,Aotizhongxin
22124,2015,9,8,19,53.0,95.0,12.0,53.0,800.0,180.0,23.1,1010.7,15.2,0.0,ESE,1.2,Aotizhongxin
22125,2015,9,8,20,58.0,114.0,10.0,78.0,1000.0,138.0,22.8,1011.5,15.6,0.0,SSE,0.8,Aotizhongxin
