No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
18913,2015,4,28,0,35.0,50.0,2.0,32.0,600.0,27.0,16.0,997.3,12.9,0.0,NNW,1.3,Changping
18914,2015,4,28,1,40.0,56.0,2.0,35.0,600.0,18.0,16.7,997.7,13.0,0.0,ENE,1.1,Changping
18915,2015,4,28,2,42.0,81.0,2.0,31.0,600.0,34.0,16.9,997.8,11.2,0.0,ESE,1.8,Changping
18916,2015,4,28,3,28.0,48.0,2.0,23.0,600.0,50.0,15.2,998.1,12.1,0.0,N,1.3,Changping
18917,2015,4,28,4,41.0,52.0,2.0,23.0,600.0,30.0,15.3,998.6,12.1,0.0,NNW,1.0,Changping
18918,2015,4,28,5,40.0,52.0,2.0,24.0,700.0,37.0,15.1,999.1,12.0,0.0,WNW,0.9,Changping
18919,2015,4,28,6,41.0,52.0,5.559569405094493,30.0,400.0,24.0,15.6,1000.1,11.6,0.0,ENE,0.9,Changping
18920,2015,4,28,7,39.0,62.0,11.601701192877409,28.0,400.0,22.0,16.4,1001.4,12.2,0.0,NNW,1.2,Changping
18921,2015,4,28,8,35.0,64.0,10.0,39.0,600.0,29.0,17.7,1002.2,12.4,0.0,NNW,0.7,Changping
18922,2015,4,28,9,45.0,68.0,2.0,53.0,700.0,26.0,19.7,1002.7,12.2,0.0,SW,1.2,Changping
18923,2015,4,28,10,36.0,64.0,3.0,26.0,700.0,66.0,20.7,1003.4,10.8,0.0,SSW,1.1,Changping
18924,2015,4,28,11,38.0,61.0,3.0,24.0,600.0,94.0,21.0,1003.7,10.5,0.0,WNW,1.6,Changping
18925,2015,4,28,12,34.0,61.0,2.0,26.0,600.0,95.0,22.3,1003.6,10.8,0.0,SSE,1.5,Changping
18926,2015,4,28,13,30.0,67.0,3.0,21.0,600.0,107.0,23.3,1003.4,10.7,0.0,SSW,1.2,Changping
18927,2015,4,28,14,29.0,53.0,3.0,18.0,500.0,120.0,24.1,1002.9,10.7,0.0,SSW,2.3,Changping
18928,2015,4,28,15,40.0,57.0,2.0,16.0,500.0,135.0,24.7,1002.4,10.2,0.0,S,1.6,Changping
18929,2015,4,28,16,42.0,62.0,2.0,14.0,500.0,142.0,24.8,1002.0,9.9,0.0,S,2.1,Changping
18930,2015,4,28,17,38.0,64.0,2.0,13.0,500.0,149.0,24.7,1002.1,11.3,0.0,SSE,1.8,Changping
18931,2015,4,28,18,39.0,66.0,2.0,17.0,600.0,146.0,24.1,1002.1,10.0,0.0,SSE,1.5,Changping
18932,2015,4,28,19,37.0,71.0,2.0,22.0,600.0,133.0,23.2,1002.6,9.9,0.0,ESE,1.6,Changping
18933,2015,4,28,20,48.0,86.0,2.0,40.0,700.0,102.0,21.6,1003.3,10.7,0.0,NE,0.5,Changping
18934,2015,4,28,21,55.0,98.0,2.0,49.0,800.0,80.0,19.8,1004.2,11.0,0.0,NE,0.6,Changping
18935,2015,4,28,22,47.0,77.0,2.0,31.0,700.0,82.0,18.9,1004.3,11.2,0.0,NE,0.8,Changping
18936,2015,4,28,23,47.0,70.0,2.0,25.0,700.0,82.0,18.2,1004.8,10.8,0.0,N,0.7,Changping
18937,2015,4,29,0,48.0,86.0,2.0,40.0,700.0,62.0,19.0,1005.4,11.6,0.0,E,2.4,Changping
18938,2015,4,29,1,90.0,136.0,2.0,68.0,1000.0,24.0,18.6,1005.5,13.0,0.0,E,2.2,Changping
18939,2015,4,29,2,104.0,121.0,2.0,60.0,1100.0,17.0,17.5,1005.8,11.5,0.0,NE,1.3,Changping
18940,2015,4,29,3,71.0,73.0,2.0,34.0,800.0,41.0,16.5,1005.7,11.6,0.0,N,0.6,Changping
18941,2015,4,29,4,72.0,77.0,2.0,35.0,800.0,28.0,15.4,1005.5,11.4,0.0,NNW,0.6,Changping
18942,2015,4,29,5,90.0,90.0,2.0,35.0,800.0,22.0,14.4,1005.6,11.4,0.0,NW,1.2,Changping
18943,2015,4,29,6,78.0,84.0,2.0,38.0,900.0,17.0,14.1,1006.0,11.3,0.0,N,0.6,Changping
18944,2015,4,29,7,92.0,103.0,2.0,42.0,1000.0,12.0,15.4,1006.3,11.8,0.0,NNW,1.2,Changping
18945,2015,4,29,8,110.0,126.0,3.0,43.0,1100.0,20.0,17.3,1006.2,12.2,0.0,NW,1.2,Changping
18946,2015,4,29,9,128.0,153.0,8.0,50.0,1200.0,39.0,19.7,1005.9,13.2,0.0,SSE,1.5,Changping
18947,2015,4,29,10,144.0,154.0,10.216457437027177,49.0,1100.0,62.0,20.9,1005.6,13.6,0.0,SE,2.1,Changping
18948,2015,4,29,11,141.0,156.0,10.0,44.0,1300.0,109.0,22.4,1005.3,13.2,0.0,SE,2.4,Changping
18949,2015,4,29,12,138.0,148.0,9.0,38.0,1200.0,152.0,23.9,1004.2,13.1,0.0,ESE,1.6,Changping
18950,2015,4,29,13,145.0,170.0,8.0,56.0,1300.0,152.0,25.0,1003.2,12.9,0.0,S,2.0,Changping
18951,2015,4,29,14,139.0,151.0,9.0,54.0,1400.0,175.0,26.4,1002.4,12.8,0.0,SSE,2.5,Changping
18952,2015,4,29,15,111.0,125.0,8.0,25.0,1300.0,44.0,26.7,1001.4,13.1,0.0,S,3.0,Changping
18953,2015,4,29,16,107.0,130.0,9.0,22.0,1400.0,44.0,26.7,1000.8,14.1,0.0,SSE,2.5,Changping
18954,2015,4,29,17,107.0,150.0,10.0,25.0,1600.0,44.0,26.2,1000.5,14.3,0.0,SE,2.5,Changping
18955,2015,4,29,18,124.0,158.0,10.0,28.0,1200.0,44.0,25.7,1000.3,14.5,0.0,SE,2.5,Changping
18956,2015,4,29,19,122.0,169.0,8.0,34.0,1100.0,170.0,24.8,1000.5,15.1,0.0,SSE,3.1,Changping
18957,2015,4,29,20,142.0,186.0,8.0,38.0,1200.0,157.0,24.1,1000.9,15.0,0.0,ESE,2.0,Changping
18958,2015,4,29,21,139.0,172.0,6.0,36.0,1100.0,136.0,23.5,1001.6,14.8,0.0,ESE,1.9,Changping
18959,2015,4,29,22,129.0,154.0,5.0,35.0,1100.0,122.0,22.7,1001.6,14.8,0.0,E,1.3,Changping
18960,2015,4,29,23,125.0,143.0,5.0,32.0,1100.0,112.0,22.0,1001.6,14.6,0.0,E,1.2,Changping
18961,2015,4,30,0,129.0,147.0,4.0,37.0,1000.0,93.0,21.1,1001.8,14.5,0.0,ENE,0.9,Changping
18962,2015,4,30,1,126.0,142.0,3.0,42.0,1000.0,74.0,20.2,1001.9,14.3,0.0,NNE,1.2,Changping
18963,2015,4,30,2,103.0,124.0,2.0,27.0,1000.0,79.0,19.4,1001.9,14.4,0.0,NE,0.8,Changping
18964,2015,4,30,3,120.0,120.0,2.0,26.0,1000.0,72.0,18.4,1002.2,14.1,0.0,NNW,1.0,Changping
18965,2015,4,30,4,127.0,127.0,2.0,28.0,1100.0,62.0,17.9,1002.6,14.2,0.0,NNE,0.5,Changping
18966,2015,4,30,5,130.0,130.0,2.0,34.0,1000.0,54.0,17.4,1002.5,14.1,0.0,NNW,1.1,Changping
18967,2015,4,30,6,137.0,137.0,2.0,29.0,1000.0,50.0,17.0,1003.0,13.9,0.0,NW,0.8,Changping
18968,2015,4,30,7,138.0,138.0,2.0,34.0,1100.0,38.0,17.8,1003.2,14.3,0.0,NNW,1.3,Changping
18969,2015,4,30,8,141.0,150.0,2.0,41.0,1800.0,42.0,20.1,1003.6,14.2,0.0,ESE,1.0,Changping
18970,2015,4,30,9,144.0,166.0,5.0,35.0,1900.0,61.0,21.3,1003.8,14.2,0.0,ESE,1.3,Changping
18971,2015,4,30,10,149.0,165.0,8.0,35.0,1400.0,80.0,22.8,1003.7,14.9,0.0,ESE,1.5,Changping
18972,2015,4,30,11,148.0,150.0,12.0,32.0,1500.0,113.0,23.5,1003.4,15.0,0.0,SSE,2.2,Changping
18973,2015,4,30,12,161.0,162.0,13.0,43.0,1500.0,132.0,24.8,1002.6,15.4,0.0,ESE,1.8,Changping
18974,2015,4,30,13,175.0,180.0,14.0,55.0,1600.0,160.0,26.3,1001.8,15.0,0.0,SSE,1.6,Changping
18975,2015,4,30,14,156.0,159.0,19.0,37.0,1500.0,44.0,28.2,1000.6,13.7,0.0,SSE,3.2,Changping
18976,2015,4,30,15,74.0,103.0,17.0,15.0,800.0,44.0,28.6,999.7,13.3,0.0,SSE,3.8,Changping
18977,2015,4,30,16,77.0,127.0,12.0,16.0,800.0,44.0,28.6,999.0,12.9,0.0,SSE,3.8,Changping
18978,2015,4,30,17,58.0,119.0,8.0,16.0,700.0,44.0,28.7,998.6,12.2,0.0,SSE,3.3,Changping
18979,2015,4,30,18,70.0,130.0,7.0,18.0,700.0,44.0,27.9,998.5,12.7,0.0,SSE,3.7,Changping
18980,2015,4,30,19,69.0,134.0,7.0,22.0,700.0,44.0,27.2,998.9,12.8,0.0,SSE,3.8,Changping
18981,2015,4,30,20,70.0,136.0,7.0,28.0,700.0,177.0,26.6,999.7,13.0,0.0,SE,2.7,Changping
18982,2015,4,30,21,76.0,130.0,6.0,28.0,700.0,168.0,25.7,1000.2,12.9,0.0,ESE,1.8,Changping
18983,2015,4,30,22,127.0,212.0,13.0,43.0,1200.0,151.0,23.7,1000.2,13.6,0.0,E,2.5,Changping
18984,2015,4,30,23,210.0,257.0,26.0,39.0,1600.0,164.0,22.9,1000.1,13.7,0.0,ESE,3.5,Changping
18985,2015,5,1,0,43.0,270.0,31.0,38.0,1600.0,152.0,22.2,1000.5,13.8,0.0,E,3.4,Changping
18986,2015,5,1,1,43.0,250.0,31.0,35.0,1500.0,125.0,21.3,1000.4,14.0,0.0,ESE,3.0,Changping
18987,2015,5,1,2,43.0,234.0,24.0,33.0,1400.0,100.0,20.5,999.9,13.7,0.0,E,2.7,Changping
18988,2015,5,1,3,43.0,227.0,18.0,29.0,1400.0,99.0,19.8,999.6,13.7,0.0,E,1.1,Changping
18989,2015,5,1,4,210.0,210.0,15.0,27.0,1300.0,83.0,19.3,999.5,13.5,0.0,E,1.4,Changping
18990,2015,5,1,5,195.0,195.0,12.0,26.0,1300.0,76.0,18.7,999.3,13.3,0.0,NE,1.2,Changping
18991,2015,5,1,6,186.0,186.0,10.0,30.0,1400.0,65.0,17.7,999.6,13.4,0.0,NNW,1.3,Changping
18992,2015,5,1,7,196.0,207.0,10.0,82.0,1500.0,18.0,18.5,999.9,13.6,0.0,NW,0.9,Changping
18993,2015,5,1,8,202.0,202.0,17.0,55.0,1500.0,47.0,19.7,999.9,13.4,0.0,NNE,1.0,Changping
18994,2015,5,1,9,168.0,168.0,23.0,42.0,1500.0,62.0,20.7,999.7,13.4,0.0,WSW,0.8,Changping
18995,2015,5,1,10,175.0,181.0,26.0,44.0,1500.0,76.0,22.1,999.9,13.4,0.0,W,1.1,Changping
18996,2015,5,1,11,188.0,188.0,22.0,45.0,1500.0,97.0,21.5,999.7,13.9,0.0,SW,0.7,Changping
18997,2015,5,1,12,200.0,200.0,14.0,57.0,1500.0,82.0,20.8,1000.2,14.7,0.0,W,2.7,Changping
18998,2015,5,1,13,130.0,130.0,5.0,33.0,900.0,54.0,16.3,1001.3,12.1,1.2,WNW,1.4,Changping
18999,2015,5,1,14,54.0,54.0,2.0,24.0,700.0,45.0,15.3,1001.7,12.8,1.8,NW,2.2,Changping
19000,2015,5,1,15,46.0,46.0,2.0,23.0,600.0,50.0,15.6,1001.6,11.6,0.3,NNW,2.4,Changping
19001,2015,5,1,16,41.0,41.0,2.0,18.0,600.0,59.0,15.4,1001.2,12.5,0.9,WNW,1.6,Changping
19002,2015,5,1,17,32.0,32.0,2.0,23.0,600.0,44.0,15.2,1001.2,12.1,2.0,N,1.7,Changping
19003,2015,5,1,18,30.0,30.0,2.0,20.0,500.0,45.0,15.5,1001.6,12.4,0.2,WSW,0.8,Changping
19004,2015,5,1,19,35.0,35.0,2.0,38.0,600.0,28.0,15.2,1002.4,12.1,0.5,NNW,1.6,Changping
19005,2015,5,1,20,36.0,36.0,2.0,30.0,600.0,30.0,14.6,1002.5,12.8,1.5,WNW,0.9,Changping
19006,2015,5,1,21,38.0,38.0,2.0,33.0,500.0,27.0,14.4,1002.8,12.6,0.5,N,1.0,Changping
19007,2015,5,1,22,37.0,37.0,2.0,22.0,600.0,28.0,14.5,1002.4,12.4,0.0,N,1.0,Changping
19008,2015,5,1,23,46.0,46.0,2.0,19.0,600.0,27.0,14.7,1002.4,12.4,0.0,N,1.0,Changping
19009,2015,5,2,0,47.0,47.0,2.0,30.0,600.0,19.0,14.5,1002.2,12.5,0.0,N,1.0,Changping
19010,2015,5,2,1,47.0,47.0,2.0,39.0,600.0,9.0,14.3,1002.0,11.6,0.0,NNW,1.8,Changping
19011,2015,5,2,2,39.0,42.0,2.0,24.0,600.0,13.0,14.2,1001.5,12.1,0.0,S,0.5,Changping
19012,2015,5,2,3,40.0,40.0,2.0,18.0,500.0,16.0,14.4,1001.7,12.1,0.0,ENE,1.0,Changping
19013,2015,5,2,4,31.0,31.0,2.0,25.0,400.0,12.0,13.6,1001.4,12.3,0.0,WSW,0.6,Changping
19014,2015,5,2,5,34.0,39.0,2.0,33.0,500.0,7.0,12.8,1001.4,11.7,0.0,N,0.9,Changping
19015,2015,5,2,6,43.0,56.0,2.0,41.0,700.0,2.0,13.1,1001.8,11.0,0.0,NNE,0.9,Changping
19016,2015,5,2,7,56.0,85.0,2.0,36.0,700.0,7.0,14.9,1002.2,11.5,0.0,NE,1.7,Changping
19017,2015,5,2,8,50.0,78.0,2.0,43.0,800.0,2.0,16.5,1002.8,12.1,0.0,SE,0.7,Changping
19018,2015,5,2,9,57.0,84.0,2.0,54.0,800.0,3.0,17.7,1002.9,12.6,0.0,S,1.7,Changping
19019,2015,5,2,10,57.0,74.0,3.0,41.0,600.0,20.0,19.1,1002.9,11.9,0.0,SSE,1.5,Changping
19020,2015,5,2,11,62.0,76.0,4.0,30.0,600.0,50.0,20.6,1002.2,11.5,0.0,SE,1.8,Changping
19021,2015,5,2,12,63.0,77.0,5.0,20.0,600.0,80.0,22.1,1001.5,10.9,0.0,SE,1.9,Changping
19022,2015,5,2,13,60.0,98.0,5.0,14.0,600.0,104.0,22.9,1000.9,10.0,0.0,SE,2.5,Changping
19023,2015,5,2,14,58.0,125.0,2.0,15.0,600.0,120.0,23.8,1000.1,9.4,0.0,SE,2.1,Changping
19024,2015,5,2,15,58.0,143.0,2.0,20.0,600.0,129.0,24.3,998.9,8.7,0.0,SE,2.8,Changping
19025,2015,5,2,16,60.0,130.0,2.0,21.0,600.0,154.0,24.3,998.8,10.9,0.0,SE,3.0,Changping
19026,2015,5,2,17,48.0,82.0,2.0,18.0,500.0,162.0,24.3,998.1,11.3,0.0,S,4.1,Changping
19027,2015,5,2,18,39.0,82.0,2.0,25.0,500.0,143.0,23.0,998.5,11.7,0.0,S,2.8,Changping
19028,2015,5,2,19,48.0,99.0,2.0,31.0,500.0,137.0,22.3,997.9,12.3,0.0,ESE,2.5,Changping
19029,2015,5,2,20,69.0,118.0,2.0,29.0,600.0,120.0,21.1,999.3,12.2,0.0,NE,1.3,Changping
19030,2015,5,2,21,69.0,114.0,2.0,37.0,700.0,96.0,19.8,1000.5,12.5,0.0,N,1.5,Changping
19031,2015,5,2,22,61.0,100.0,2.0,30.0,600.0,91.0,19.0,1000.8,12.3,0.0,W,0.8,Changping
19032,2015,5,2,23,58.0,79.0,2.0,58.0,700.0,48.0,17.7,1001.1,12.2,0.0,SW,0.3,Changping
19033,2015,5,3,0,59.0,81.0,2.0,94.0,600.0,7.0,16.9,1001.1,12.8,0.0,NW,1.0,Changping
19034,2015,5,3,1,63.0,90.0,2.0,72.0,500.0,21.0,16.5,1001.5,12.3,0.0,N,0.9,Changping
19035,2015,5,3,2,64.0,69.0,2.0,52.0,500.0,26.0,15.8,1001.7,9.2,0.0,NNE,1.4,Changping
19036,2015,5,3,3,38.0,136.0,2.0,15.0,200.0,59.0,18.0,1002.5,-5.3,0.0,NW,3.0,Changping
19037,2015,5,3,4,82.0,69.0,2.0,9.0,200.0,61.0,19.1,1003.1,-8.2,0.0,NNW,4.0,Changping
19038,2015,5,3,5,90.0,69.0,2.0,13.0,200.0,62.0,17.6,1003.5,-7.0,0.0,NW,2.4,Changping
19039,2015,5,3,6,91.0,69.0,2.0,16.0,300.0,67.0,18.1,1004.5,-9.0,0.0,WNW,1.4,Changping
19040,2015,5,3,7,37.0,244.0,3.0,19.0,300.0,66.0,17.9,1005.5,-6.8,0.0,WNW,1.4,Changping
19041,2015,5,3,8,30.0,151.0,2.0,16.0,300.0,68.0,18.3,1005.9,-5.1,0.0,WNW,1.4,Changping
19042,2015,5,3,9,27.0,108.0,2.0,16.0,300.0,70.0,19.3,1006.2,-5.6,0.0,NW,3.9,Changping
19043,2015,5,3,10,18.0,82.0,3.0,18.0,300.0,71.0,19.9,1006.0,-3.8,0.0,WNW,1.4,Changping
19044,2015,5,3,11,30.0,72.0,2.0,14.0,300.0,76.0,21.2,1006.1,-4.1,0.0,NW,1.4,Changping
19045,2015,5,3,12,20.0,54.0,2.0,13.0,300.0,85.0,21.6,1005.7,-3.0,0.0,W,1.4,Changping
19046,2015,5,3,13,10.0,47.0,2.0,14.0,300.0,88.0,22.4,1005.4,-4.7,0.0,WNW,1.4,Changping
19047,2015,5,3,14,13.0,42.0,2.0,17.0,300.0,86.0,22.2,1005.2,-5.7,0.0,W,1.4,Changping
19048,2015,5,3,15,10.0,52.0,2.0,17.0,300.0,87.0,22.2,1004.7,-7.6,0.0,WNW,1.4,Changping
19049,2015,5,3,16,19.0,73.0,2.0,15.0,200.0,88.0,22.6,1004.9,-8.3,0.0,WNW,1.4,Changping
19050,2015,5,3,17,10.0,40.0,2.0,14.0,200.0,90.0,21.8,1005.2,-8.9,0.0,NW,1.4,Changping
19051,2015,5,3,18,3.0,18.0,2.0,10.0,200.0,91.0,21.0,1005.3,-10.6,0.0,NW,4.2,Changping
19052,2015,5,3,19,3.0,16.0,2.0,10.0,200.0,94.0,19.8,1005.7,-11.6,0.0,NW,3.6,Changping
19053,2015,5,3,20,20.0,22.0,2.0,12.0,200.0,88.0,18.5,1006.5,-10.5,0.0,N,1.7,Changping
19054,2015,5,3,21,6.0,32.0,2.0,11.0,200.0,79.0,17.2,1007.4,-8.1,0.0,N,2.2,Changping
19055,2015,5,3,22,8.0,44.0,2.0,12.0,200.0,74.0,16.0,1008.0,-7.0,0.0,NNW,1.9,Changping
19056,2015,5,3,23,17.0,32.0,2.0,14.0,200.0,72.0,16.7,1008.2,-10.1,0.0,NW,2.5,Changping
19057,2015,5,4,0,22.0,22.0,2.0,18.0,200.0,67.0,16.5,1008.7,-14.1,0.0,NW,3.6,Changping
19058,2015,5,4,1,10.0,34.0,2.0,12.0,100.0,74.0,15.9,1009.1,-12.5,0.0,NNW,2.0,Changping
19059,2015,5,4,2,8.0,54.0,2.0,7.0,100.0,74.0,14.8,1009.5,-10.8,0.0,NNE,1.8,Changping
19060,2015,5,4,3,14.0,50.0,2.0,5.0,100.0,76.0,13.6,1009.6,-11.0,0.0,N,1.8,Changping
19061,2015,5,4,4,12.0,33.0,2.0,6.0,100.0,78.0,12.9,1009.7,-11.6,0.0,NNE,1.1,Changping
19062,2015,5,4,5,6.0,45.0,2.0,7.0,100.0,72.0,11.5,1009.9,-11.4,0.0,ENE,1.1,Changping
19063,2015,5,4,6,9.0,31.0,2.0,20.0,200.0,58.0,10.1,1010.2,-7.6,0.0,NE,0.9,Changping
19064,2015,5,4,7,3.0,37.0,2.0,23.0,200.0,53.0,13.7,1010.4,-10.2,0.0,NE,1.7,Changping
19065,2015,5,4,8,12.0,29.0,2.0,17.0,200.0,61.0,15.6,1010.0,-11.0,0.0,NNW,1.6,Changping
19066,2015,5,4,9,12.0,25.0,3.0,13.0,200.0,67.0,17.8,1009.3,-10.1,0.0,E,1.3,Changping
19067,2015,5,4,10,16.0,36.0,4.0,14.0,300.0,60.0,19.8,1008.6,-10.5,0.0,NW,3.0,Changping
19068,2015,5,4,11,14.0,18.0,2.0,14.0,200.0,75.0,21.1,1007.4,-6.6,0.0,WNW,3.6,Changping
19069,2015,5,4,12,6.0,17.0,2.0,10.0,200.0,83.0,22.2,1006.1,-8.6,0.0,W,2.9,Changping
19070,2015,5,4,13,18.0,18.0,2.0,10.0,200.0,89.0,23.5,1004.4,-7.6,0.0,WNW,2.3,Changping
19071,2015,5,4,14,31.0,51.0,2.0,13.0,200.0,98.0,23.2,1003.3,-4.9,0.0,SSE,4.1,Changping
19072,2015,5,4,15,14.0,58.0,2.0,16.0,200.0,100.0,23.6,1002.2,-4.6,0.0,SSE,1.4,Changping
19073,2015,5,4,16,15.0,59.0,2.0,14.0,300.0,106.0,23.5,1001.2,-3.8,0.0,SSE,3.6,Changping
19074,2015,5,4,17,18.0,79.0,5.0,18.0,300.0,110.0,22.9,1000.4,-1.3,0.0,SSE,1.4,Changping
19075,2015,5,4,18,58.0,70.0,5.0,22.0,300.0,111.0,22.5,999.5,-1.6,0.0,SSE,3.4,Changping
19076,2015,5,4,19,26.0,75.0,4.0,26.0,300.0,113.0,21.5,999.3,-0.5,0.0,SE,3.1,Changping
19077,2015,5,4,20,42.0,105.0,9.0,29.0,400.0,119.0,20.4,999.4,1.3,0.0,SE,3.0,Changping
19078,2015,5,4,21,62.0,126.0,14.0,35.0,500.0,108.0,19.2,999.6,2.1,0.0,SE,1.3,Changping
19079,2015,5,4,22,59.0,116.0,9.0,40.0,600.0,86.0,16.5,999.3,2.8,0.0,N,1.2,Changping
19080,2015,5,4,23,59.0,106.0,5.0,48.0,600.0,65.0,15.9,998.8,3.3,0.0,NE,0.7,Changping
19081,2015,5,5,0,46.0,67.0,4.0,26.0,500.0,79.0,15.4,998.0,2.5,0.0,NE,2.4,Changping
19082,2015,5,5,1,40.0,73.0,5.0,20.0,400.0,78.0,15.3,997.2,2.4,0.0,NE,1.5,Changping
19083,2015,5,5,2,47.0,72.0,4.0,21.0,400.0,67.0,13.8,996.5,3.0,0.0,NNW,0.9,Changping
19084,2015,5,5,3,46.0,75.0,3.0,23.0,500.0,69.0,12.7,995.7,3.4,0.0,NNW,1.0,Changping
19085,2015,5,5,4,46.0,76.0,4.0,23.0,500.0,61.0,12.1,995.8,3.8,0.0,W,1.2,Changping
19086,2015,5,5,5,49.0,94.0,2.0,62.0,500.0,35.0,11.0,996.5,4.2,0.0,NW,1.3,Changping
19087,2015,5,5,6,51.0,88.0,2.0,42.0,500.0,50.0,11.8,997.3,4.3,0.0,SW,0.9,Changping
19088,2015,5,5,7,52.0,90.0,4.0,39.0,600.0,46.0,13.6,997.4,4.5,0.0,NNW,0.7,Changping
19089,2015,5,5,8,60.0,100.0,7.0,60.0,700.0,39.0,17.2,996.5,4.2,0.0,WNW,1.1,Changping
19090,2015,5,5,9,64.0,121.0,9.0,73.0,800.0,35.0,20.3,995.9,3.5,0.0,WSW,1.2,Changping
19091,2015,5,5,10,60.0,145.0,6.0,51.0,600.0,49.0,23.7,995.6,-2.8,0.0,N,2.5,Changping
19092,2015,5,5,11,59.0,140.0,5.0,18.0,400.0,78.0,25.0,995.4,-2.6,0.0,NNW,2.8,Changping
19093,2015,5,5,12,58.0,167.0,4.0,14.0,400.0,88.0,26.0,995.1,-1.0,0.0,N,3.0,Changping
19094,2015,5,5,13,44.0,145.0,3.0,11.0,300.0,94.0,26.7,994.6,-2.1,0.0,NW,4.2,Changping
19095,2015,5,5,14,45.0,127.0,2.0,12.0,300.0,119.0,27.5,994.2,-4.5,0.0,W,1.4,Changping
19096,2015,5,5,15,33.0,98.0,2.0,13.0,300.0,98.0,27.6,993.9,-6.8,0.0,WNW,1.4,Changping
19097,2015,5,5,16,13.0,103.0,2.0,16.0,300.0,94.0,27.1,994.2,-5.9,0.0,WNW,1.4,Changping
19098,2015,5,5,17,14.0,86.0,2.0,16.0,300.0,94.0,26.3,994.3,-7.8,0.0,W,1.4,Changping
19099,2015,5,5,18,26.0,67.0,2.0,25.0,300.0,83.0,25.4,994.8,-8.5,0.0,WNW,1.4,Changping
19100,2015,5,5,19,33.0,46.0,2.0,20.0,300.0,88.0,24.2,995.3,-9.4,0.0,NW,2.7,Changping
19101,2015,5,5,20,14.0,50.0,2.0,13.0,300.0,88.0,22.7,996.9,-9.3,0.0,NNW,1.7,Changping
19102,2015,5,5,21,15.0,37.0,2.0,10.0,300.0,87.0,21.7,998.3,-10.1,0.0,NE,2.4,Changping
19103,2015,5,5,22,7.0,27.0,2.0,8.0,200.0,89.0,19.5,999.3,-8.7,0.0,NNW,1.3,Changping
19104,2015,5,5,23,8.0,24.0,2.0,11.0,200.0,85.0,19.2,1000.3,-9.9,0.0,NNE,1.4,Changping
19105,2015,5,6,0,3.0,35.0,2.0,4.0,200.0,95.0,18.9,1000.8,-14.7,0.0,NNW,1.4,Changping
19106,2015,5,6,1,17.0,36.0,2.0,4.0,200.0,94.0,17.7,1001.5,-14.4,0.0,N,3.1,Changping
19107,2015,5,6,2,19.0,39.0,2.0,6.0,200.0,91.0,16.9,1001.7,-13.8,0.0,NNW,2.6,Changping
19108,2015,5,6,3,17.0,38.0,2.0,9.0,100.0,87.0,15.7,1002.0,-13.7,0.0,N,1.5,Changping
19109,2015,5,6,4,29.0,35.0,2.0,6.0,200.0,88.0,14.5,1002.6,-13.7,0.0,NNE,1.2,Changping
19110,2015,5,6,5,13.0,57.0,2.0,7.0,200.0,82.0,12.4,1002.8,-12.0,0.0,ESE,0.6,Changping
19111,2015,5,6,6,11.0,31.0,2.0,16.0,200.0,71.0,12.5,1003.0,-11.2,0.0,NE,1.4,Changping
19112,2015,5,6,7,5.0,39.0,2.0,22.0,200.0,64.0,14.6,1003.1,-11.0,0.0,N,1.6,Changping
19113,2015,5,6,8,12.0,30.0,2.0,16.0,200.0,71.0,16.4,1003.3,-11.2,0.0,NNW,1.2,Changping
19114,2015,5,6,9,19.0,41.0,2.0,14.0,200.0,76.0,18.1,1003.6,-10.8,0.0,SE,2.0,Changping
19115,2015,5,6,10,12.0,41.0,2.0,16.0,200.0,76.0,18.6,1003.6,-9.5,0.0,SW,1.5,Changping
19116,2015,5,6,11,19.0,26.0,2.0,11.0,200.0,86.0,19.5,1003.2,-9.7,0.0,SSE,2.7,Changping
19117,2015,5,6,12,8.0,19.0,2.0,10.0,200.0,94.0,19.8,1003.1,-10.5,0.0,SSW,2.3,Changping
19118,2015,5,6,13,6.0,28.0,2.0,13.0,200.0,95.0,20.3,1002.1,-10.1,0.0,SE,2.1,Changping
19119,2015,5,6,14,14.0,33.0,2.0,22.0,300.0,90.0,20.7,1002.0,-8.7,0.0,SSE,1.8,Changping
19120,2015,5,6,15,18.0,46.0,2.0,24.0,300.0,99.0,20.9,1001.8,-8.6,0.0,S,2.8,Changping
19121,2015,5,6,16,23.0,46.0,2.0,23.0,300.0,101.0,20.8,1001.7,-7.7,0.0,S,3.4,Changping
19122,2015,5,6,17,13.0,50.0,2.0,26.0,300.0,96.0,20.7,1001.1,-6.9,0.0,S,2.7,Changping
19123,2015,5,6,18,18.0,58.0,2.0,25.0,400.0,96.0,20.1,1000.9,-3.6,0.0,S,3.7,Changping
19124,2015,5,6,19,32.0,141.0,6.0,36.0,500.0,72.0,18.9,1000.9,-6.7,0.0,SSE,3.4,Changping
19125,2015,5,6,20,30.0,117.0,4.0,36.0,500.0,66.0,18.3,1002.1,-8.0,0.0,S,2.6,Changping
19126,2015,5,6,21,26.0,102.0,4.0,41.0,400.0,54.0,17.9,1002.7,-7.5,0.0,SE,2.3,Changping
19127,2015,5,6,22,18.0,96.0,5.0,39.0,400.0,54.0,17.8,1003.1,-8.4,0.0,SE,2.0,Changping
